file_path,label
Mini/n07697537/n07697537_30136.JPEG,0
Mini/n07697537/n07697537_1968.JPEG,0
Mini/n07697537/n07697537_26342.JPEG,0
Mini/n07697537/n07697537_32983.JPEG,0
Mini/n07697537/n07697537_31919.JPEG,0
Mini/n07697537/n07697537_11881.JPEG,0
Mini/n07697537/n07697537_19540.JPEG,0
Mini/n07697537/n07697537_15967.JPEG,0
Mini/n07697537/n07697537_9860.JPEG,0
Mini/n07697537/n07697537_17210.JPEG,0
Mini/n07697537/n07697537_9398.JPEG,0
Mini/n07697537/n07697537_4264.JPEG,0
Mini/n07697537/n07697537_15871.JPEG,0
Mini/n07697537/n07697537_9274.JPEG,0
Mini/n07697537/n07697537_46938.JPEG,0
Mini/n07697537/n07697537_5548.JPEG,0
Mini/n07697537/n07697537_20383.JPEG,0
Mini/n07697537/n07697537_20303.JPEG,0
Mini/n07697537/n07697537_14006.JPEG,0
Mini/n07697537/n07697537_23347.JPEG,0
Mini/n07697537/n07697537_15226.JPEG,0
Mini/n07697537/n07697537_26844.JPEG,0
Mini/n07697537/n07697537_2302.JPEG,0
Mini/n07697537/n07697537_44525.JPEG,0
Mini/n07697537/n07697537_19273.JPEG,0
Mini/n07697537/n07697537_55505.JPEG,0
Mini/n07697537/n07697537_20135.JPEG,0
Mini/n07697537/n07697537_42875.JPEG,0
Mini/n07697537/n07697537_26124.JPEG,0
Mini/n07697537/n07697537_4509.JPEG,0
Mini/n07697537/n07697537_49047.JPEG,0
Mini/n07697537/n07697537_2636.JPEG,0
Mini/n07697537/n07697537_56681.JPEG,0
Mini/n07697537/n07697537_26162.JPEG,0
Mini/n07697537/n07697537_2023.JPEG,0
Mini/n07697537/n07697537_10215.JPEG,0
Mini/n07697537/n07697537_14218.JPEG,0
Mini/n07697537/n07697537_35600.JPEG,0
Mini/n07697537/n07697537_19908.JPEG,0
Mini/n07697537/n07697537_6278.JPEG,0
Mini/n07697537/n07697537_25290.JPEG,0
Mini/n07697537/n07697537_11506.JPEG,0
Mini/n07697537/n07697537_20268.JPEG,0
Mini/n07697537/n07697537_10748.JPEG,0
Mini/n07697537/n07697537_12368.JPEG,0
Mini/n07697537/n07697537_10982.JPEG,0
Mini/n07697537/n07697537_7465.JPEG,0
Mini/n07697537/n07697537_31728.JPEG,0
Mini/n07697537/n07697537_32881.JPEG,0
Mini/n07697537/n07697537_15183.JPEG,0
Mini/n07697537/n07697537_15388.JPEG,0
Mini/n07697537/n07697537_23123.JPEG,0
Mini/n07697537/n07697537_25598.JPEG,0
Mini/n07697537/n07697537_25772.JPEG,0
Mini/n07697537/n07697537_19822.JPEG,0
Mini/n07697537/n07697537_25635.JPEG,0
Mini/n07697537/n07697537_5281.JPEG,0
Mini/n07697537/n07697537_20918.JPEG,0
Mini/n07697537/n07697537_27340.JPEG,0
Mini/n07697537/n07697537_28173.JPEG,0
Mini/n07697537/n07697537_9359.JPEG,0
Mini/n07697537/n07697537_31900.JPEG,0
Mini/n07697537/n07697537_9193.JPEG,0
Mini/n07697537/n07697537_3840.JPEG,0
Mini/n07697537/n07697537_14845.JPEG,0
Mini/n07697537/n07697537_7092.JPEG,0
Mini/n07697537/n07697537_26006.JPEG,0
Mini/n07697537/n07697537_46195.JPEG,0
Mini/n07697537/n07697537_24622.JPEG,0
Mini/n07697537/n07697537_32092.JPEG,0
Mini/n07697537/n07697537_10588.JPEG,0
Mini/n07697537/n07697537_17755.JPEG,0
Mini/n07697537/n07697537_26984.JPEG,0
Mini/n07697537/n07697537_1224.JPEG,0
Mini/n07697537/n07697537_23804.JPEG,0
Mini/n07697537/n07697537_15896.JPEG,0
Mini/n07697537/n07697537_32017.JPEG,0
Mini/n07697537/n07697537_28096.JPEG,0
Mini/n07697537/n07697537_3085.JPEG,0
Mini/n07697537/n07697537_16291.JPEG,0
Mini/n07697537/n07697537_11606.JPEG,0
Mini/n07697537/n07697537_20207.JPEG,0
Mini/n07697537/n07697537_30863.JPEG,0
Mini/n07697537/n07697537_6111.JPEG,0
Mini/n07697537/n07697537_4075.JPEG,0
Mini/n07697537/n07697537_26664.JPEG,0
Mini/n07697537/n07697537_28441.JPEG,0
Mini/n07697537/n07697537_33788.JPEG,0
Mini/n07697537/n07697537_17744.JPEG,0
Mini/n07697537/n07697537_20962.JPEG,0
Mini/n07697537/n07697537_5153.JPEG,0
Mini/n07697537/n07697537_33130.JPEG,0
Mini/n07697537/n07697537_10033.JPEG,0
Mini/n07697537/n07697537_7978.JPEG,0
Mini/n07697537/n07697537_15789.JPEG,0
Mini/n07697537/n07697537_32448.JPEG,0
Mini/n07697537/n07697537_6000.JPEG,0
Mini/n07697537/n07697537_11738.JPEG,0
Mini/n07697537/n07697537_4956.JPEG,0
Mini/n07697537/n07697537_29769.JPEG,0
Mini/n07697537/n07697537_8155.JPEG,0
Mini/n07697537/n07697537_31025.JPEG,0
Mini/n07697537/n07697537_4195.JPEG,0
Mini/n07697537/n07697537_17009.JPEG,0
Mini/n07697537/n07697537_3089.JPEG,0
Mini/n07697537/n07697537_26277.JPEG,0
Mini/n07697537/n07697537_41596.JPEG,0
Mini/n07697537/n07697537_55047.JPEG,0
Mini/n07697537/n07697537_26509.JPEG,0
Mini/n07697537/n07697537_23415.JPEG,0
Mini/n07697537/n07697537_30266.JPEG,0
Mini/n07697537/n07697537_21987.JPEG,0
Mini/n07697537/n07697537_4250.JPEG,0
Mini/n07697537/n07697537_15484.JPEG,0
Mini/n07697537/n07697537_544.JPEG,0
Mini/n07697537/n07697537_32783.JPEG,0
Mini/n07697537/n07697537_21759.JPEG,0
Mini/n07697537/n07697537_19765.JPEG,0
Mini/n07697537/n07697537_6346.JPEG,0
Mini/n07697537/n07697537_24505.JPEG,0
Mini/n07697537/n07697537_557.JPEG,0
Mini/n07697537/n07697537_12325.JPEG,0
Mini/n07697537/n07697537_28902.JPEG,0
Mini/n07697537/n07697537_20551.JPEG,0
Mini/n07697537/n07697537_22347.JPEG,0
Mini/n07697537/n07697537_981.JPEG,0
Mini/n07697537/n07697537_29827.JPEG,0
Mini/n07697537/n07697537_13696.JPEG,0
Mini/n07697537/n07697537_3553.JPEG,0
Mini/n07697537/n07697537_27493.JPEG,0
Mini/n07697537/n07697537_14439.JPEG,0
Mini/n07697537/n07697537_25691.JPEG,0
Mini/n07697537/n07697537_6996.JPEG,0
Mini/n07697537/n07697537_5093.JPEG,0
Mini/n07697537/n07697537_20943.JPEG,0
Mini/n07697537/n07697537_13025.JPEG,0
Mini/n07697537/n07697537_9116.JPEG,0
Mini/n07697537/n07697537_14794.JPEG,0
Mini/n07697537/n07697537_4557.JPEG,0
Mini/n07697537/n07697537_20395.JPEG,0
Mini/n07697537/n07697537_17410.JPEG,0
Mini/n07697537/n07697537_23628.JPEG,0
Mini/n07697537/n07697537_3143.JPEG,0
Mini/n07697537/n07697537_25283.JPEG,0
Mini/n07697537/n07697537_15865.JPEG,0
Mini/n07697537/n07697537_17589.JPEG,0
Mini/n07697537/n07697537_14329.JPEG,0
Mini/n07697537/n07697537_33054.JPEG,0
Mini/n07697537/n07697537_32958.JPEG,0
Mini/n07697537/n07697537_20481.JPEG,0
Mini/n07697537/n07697537_9328.JPEG,0
Mini/n07697537/n07697537_16009.JPEG,0
Mini/n07697537/n07697537_4605.JPEG,0
Mini/n07697537/n07697537_13817.JPEG,0
Mini/n07697537/n07697537_43591.JPEG,0
Mini/n07697537/n07697537_14236.JPEG,0
Mini/n07697537/n07697537_45371.JPEG,0
Mini/n07697537/n07697537_4353.JPEG,0
Mini/n07697537/n07697537_4255.JPEG,0
Mini/n07697537/n07697537_21180.JPEG,0
Mini/n07697537/n07697537_15951.JPEG,0
Mini/n07697537/n07697537_41844.JPEG,0
Mini/n07697537/n07697537_12318.JPEG,0
Mini/n07697537/n07697537_30504.JPEG,0
Mini/n07697537/n07697537_14889.JPEG,0
Mini/n07697537/n07697537_29197.JPEG,0
Mini/n07697537/n07697537_1765.JPEG,0
Mini/n07697537/n07697537_31465.JPEG,0
Mini/n07697537/n07697537_6506.JPEG,0
Mini/n07697537/n07697537_1586.JPEG,0
Mini/n07697537/n07697537_55245.JPEG,0
Mini/n07697537/n07697537_48584.JPEG,0
Mini/n07697537/n07697537_14565.JPEG,0
Mini/n07697537/n07697537_24735.JPEG,0
Mini/n07697537/n07697537_32685.JPEG,0
Mini/n07697537/n07697537_9423.JPEG,0
Mini/n07697537/n07697537_20972.JPEG,0
Mini/n07697537/n07697537_26572.JPEG,0
Mini/n07697537/n07697537_6519.JPEG,0
Mini/n07697537/n07697537_22571.JPEG,0
Mini/n07697537/n07697537_55793.JPEG,0
Mini/n07697537/n07697537_4861.JPEG,0
Mini/n07697537/n07697537_20678.JPEG,0
Mini/n07697537/n07697537_8215.JPEG,0
Mini/n07697537/n07697537_22051.JPEG,0
Mini/n07697537/n07697537_27714.JPEG,0
Mini/n07697537/n07697537_23732.JPEG,0
Mini/n07697537/n07697537_31188.JPEG,0
Mini/n07697537/n07697537_55395.JPEG,0
Mini/n07697537/n07697537_2429.JPEG,0
Mini/n07697537/n07697537_31734.JPEG,0
Mini/n07697537/n07697537_22446.JPEG,0
Mini/n07697537/n07697537_578.JPEG,0
Mini/n07697537/n07697537_29490.JPEG,0
Mini/n07697537/n07697537_28215.JPEG,0
Mini/n07697537/n07697537_30165.JPEG,0
Mini/n07697537/n07697537_15763.JPEG,0
Mini/n07697537/n07697537_5962.JPEG,0
Mini/n07697537/n07697537_18350.JPEG,0
Mini/n07697537/n07697537_5634.JPEG,0
Mini/n07697537/n07697537_32442.JPEG,0
Mini/n07697537/n07697537_32170.JPEG,0
Mini/n07697537/n07697537_31575.JPEG,0
Mini/n07697537/n07697537_26402.JPEG,0
Mini/n07697537/n07697537_38199.JPEG,0
Mini/n07697537/n07697537_14881.JPEG,0
Mini/n07697537/n07697537_58196.JPEG,0
Mini/n07697537/n07697537_20681.JPEG,0
Mini/n07697537/n07697537_19258.JPEG,0
Mini/n07697537/n07697537_21591.JPEG,0
Mini/n07697537/n07697537_20910.JPEG,0
Mini/n07697537/n07697537_20510.JPEG,0
Mini/n07697537/n07697537_23620.JPEG,0
Mini/n07697537/n07697537_18342.JPEG,0
Mini/n07697537/n07697537_15755.JPEG,0
Mini/n07697537/n07697537_28504.JPEG,0
Mini/n07697537/n07697537_16848.JPEG,0
Mini/n07697537/n07697537_7578.JPEG,0
Mini/n07697537/n07697537_26551.JPEG,0
Mini/n07697537/n07697537_29908.JPEG,0
Mini/n07697537/n07697537_15597.JPEG,0
Mini/n07697537/n07697537_15468.JPEG,0
Mini/n07697537/n07697537_10153.JPEG,0
Mini/n07697537/n07697537_16529.JPEG,0
Mini/n07697537/n07697537_18489.JPEG,0
Mini/n07697537/n07697537_3293.JPEG,0
Mini/n07697537/n07697537_21337.JPEG,0
Mini/n07697537/n07697537_10115.JPEG,0
Mini/n07697537/n07697537_24127.JPEG,0
Mini/n07697537/n07697537_6702.JPEG,0
Mini/n07697537/n07697537_15334.JPEG,0
Mini/n07697537/n07697537_20479.JPEG,0
Mini/n07697537/n07697537_23336.JPEG,0
Mini/n07697537/n07697537_10000.JPEG,0
Mini/n07697537/n07697537_29885.JPEG,0
Mini/n07697537/n07697537_16016.JPEG,0
Mini/n07697537/n07697537_20845.JPEG,0
Mini/n07697537/n07697537_54296.JPEG,0
Mini/n07697537/n07697537_31477.JPEG,0
Mini/n07697537/n07697537_4564.JPEG,0
Mini/n07697537/n07697537_5294.JPEG,0
Mini/n07697537/n07697537_2219.JPEG,0
Mini/n07697537/n07697537_31297.JPEG,0
Mini/n07697537/n07697537_36698.JPEG,0
Mini/n07697537/n07697537_28736.JPEG,0
Mini/n07697537/n07697537_32653.JPEG,0
Mini/n07697537/n07697537_15450.JPEG,0
Mini/n07697537/n07697537_24736.JPEG,0
Mini/n07697537/n07697537_2646.JPEG,0
Mini/n07697537/n07697537_4584.JPEG,0
Mini/n07697537/n07697537_17396.JPEG,0
Mini/n07697537/n07697537_17954.JPEG,0
Mini/n07697537/n07697537_31178.JPEG,0
Mini/n07697537/n07697537_38077.JPEG,0
Mini/n07697537/n07697537_21030.JPEG,0
Mini/n07697537/n07697537_10342.JPEG,0
Mini/n07697537/n07697537_5970.JPEG,0
Mini/n07697537/n07697537_25557.JPEG,0
Mini/n07697537/n07697537_18923.JPEG,0
Mini/n07697537/n07697537_23134.JPEG,0
Mini/n07697537/n07697537_27716.JPEG,0
Mini/n07697537/n07697537_8208.JPEG,0
Mini/n07697537/n07697537_6599.JPEG,0
Mini/n07697537/n07697537_24458.JPEG,0
Mini/n07697537/n07697537_12662.JPEG,0
Mini/n07697537/n07697537_11447.JPEG,0
Mini/n07697537/n07697537_9080.JPEG,0
Mini/n07697537/n07697537_1267.JPEG,0
Mini/n07697537/n07697537_15279.JPEG,0
Mini/n07697537/n07697537_24540.JPEG,0
Mini/n07697537/n07697537_50183.JPEG,0
Mini/n07697537/n07697537_39555.JPEG,0
Mini/n07697537/n07697537_7341.JPEG,0
Mini/n07697537/n07697537_8906.JPEG,0
Mini/n07697537/n07697537_33513.JPEG,0
Mini/n07697537/n07697537_21059.JPEG,0
Mini/n07697537/n07697537_20158.JPEG,0
Mini/n07697537/n07697537_31137.JPEG,0
Mini/n07697537/n07697537_7473.JPEG,0
Mini/n07697537/n07697537_7049.JPEG,0
Mini/n07697537/n07697537_5148.JPEG,0
Mini/n07697537/n07697537_7789.JPEG,0
Mini/n07697537/n07697537_11032.JPEG,0
Mini/n07697537/n07697537_32186.JPEG,0
Mini/n07697537/n07697537_9315.JPEG,0
Mini/n07697537/n07697537_7383.JPEG,0
Mini/n07697537/n07697537_18823.JPEG,0
Mini/n07697537/n07697537_29001.JPEG,0
Mini/n07697537/n07697537_9898.JPEG,0
Mini/n07697537/n07697537_53.JPEG,0
Mini/n07697537/n07697537_18538.JPEG,0
Mini/n07697537/n07697537_22404.JPEG,0
Mini/n07697537/n07697537_29011.JPEG,0
Mini/n07697537/n07697537_22976.JPEG,0
Mini/n07697537/n07697537_19066.JPEG,0
Mini/n07697537/n07697537_23770.JPEG,0
Mini/n07697537/n07697537_21853.JPEG,0
Mini/n07697537/n07697537_46107.JPEG,0
Mini/n07697537/n07697537_42501.JPEG,0
Mini/n07697537/n07697537_31506.JPEG,0
Mini/n04258138/n04258138_4340.JPEG,1
Mini/n04258138/n04258138_13470.JPEG,1
Mini/n04258138/n04258138_2464.JPEG,1
Mini/n04258138/n04258138_1631.JPEG,1
Mini/n04258138/n04258138_7236.JPEG,1
Mini/n04258138/n04258138_4470.JPEG,1
Mini/n04258138/n04258138_2007.JPEG,1
Mini/n04258138/n04258138_5158.JPEG,1
Mini/n04258138/n04258138_16797.JPEG,1
Mini/n04258138/n04258138_3475.JPEG,1
Mini/n04258138/n04258138_3094.JPEG,1
Mini/n04258138/n04258138_5315.JPEG,1
Mini/n04258138/n04258138_7118.JPEG,1
Mini/n04258138/n04258138_10.JPEG,1
Mini/n04258138/n04258138_4744.JPEG,1
Mini/n04258138/n04258138_7857.JPEG,1
Mini/n04258138/n04258138_6035.JPEG,1
Mini/n04258138/n04258138_3336.JPEG,1
Mini/n04258138/n04258138_2978.JPEG,1
Mini/n04258138/n04258138_2610.JPEG,1
Mini/n04258138/n04258138_16221.JPEG,1
Mini/n04258138/n04258138_6038.JPEG,1
Mini/n04258138/n04258138_3878.JPEG,1
Mini/n04258138/n04258138_194.JPEG,1
Mini/n04258138/n04258138_2829.JPEG,1
Mini/n04258138/n04258138_1350.JPEG,1
Mini/n04258138/n04258138_2269.JPEG,1
Mini/n04258138/n04258138_7512.JPEG,1
Mini/n04258138/n04258138_15819.JPEG,1
Mini/n04258138/n04258138_8070.JPEG,1
Mini/n04258138/n04258138_483.JPEG,1
Mini/n04258138/n04258138_1730.JPEG,1
Mini/n04258138/n04258138_12923.JPEG,1
Mini/n04258138/n04258138_12993.JPEG,1
Mini/n04258138/n04258138_7558.JPEG,1
Mini/n04258138/n04258138_6597.JPEG,1
Mini/n04258138/n04258138_14687.JPEG,1
Mini/n04258138/n04258138_7717.JPEG,1
Mini/n04258138/n04258138_770.JPEG,1
Mini/n04258138/n04258138_13759.JPEG,1
Mini/n04258138/n04258138_6229.JPEG,1
Mini/n04258138/n04258138_6571.JPEG,1
Mini/n04258138/n04258138_1276.JPEG,1
Mini/n04258138/n04258138_209.JPEG,1
Mini/n04258138/n04258138_3759.JPEG,1
Mini/n04258138/n04258138_6955.JPEG,1
Mini/n04258138/n04258138_4875.JPEG,1
Mini/n04258138/n04258138_96.JPEG,1
Mini/n04258138/n04258138_4316.JPEG,1
Mini/n04258138/n04258138_4432.JPEG,1
Mini/n04258138/n04258138_6181.JPEG,1
Mini/n04258138/n04258138_8203.JPEG,1
Mini/n04258138/n04258138_5425.JPEG,1
Mini/n04258138/n04258138_8538.JPEG,1
Mini/n04258138/n04258138_18750.JPEG,1
Mini/n04258138/n04258138_6520.JPEG,1
Mini/n04258138/n04258138_1556.JPEG,1
Mini/n04258138/n04258138_10776.JPEG,1
Mini/n04258138/n04258138_19616.JPEG,1
Mini/n04258138/n04258138_6473.JPEG,1
Mini/n04258138/n04258138_1296.JPEG,1
Mini/n04258138/n04258138_2422.JPEG,1
Mini/n04258138/n04258138_7442.JPEG,1
Mini/n04258138/n04258138_1941.JPEG,1
Mini/n04258138/n04258138_314.JPEG,1
Mini/n04258138/n04258138_674.JPEG,1
Mini/n04258138/n04258138_17136.JPEG,1
Mini/n04258138/n04258138_4929.JPEG,1
Mini/n04258138/n04258138_18949.JPEG,1
Mini/n04258138/n04258138_18943.JPEG,1
Mini/n04258138/n04258138_7101.JPEG,1
Mini/n04258138/n04258138_579.JPEG,1
Mini/n04258138/n04258138_1889.JPEG,1
Mini/n04258138/n04258138_16318.JPEG,1
Mini/n04258138/n04258138_7474.JPEG,1
Mini/n04258138/n04258138_12109.JPEG,1
Mini/n04258138/n04258138_13250.JPEG,1
Mini/n04258138/n04258138_4526.JPEG,1
Mini/n04258138/n04258138_9150.JPEG,1
Mini/n04258138/n04258138_85.JPEG,1
Mini/n04258138/n04258138_13967.JPEG,1
Mini/n04258138/n04258138_12699.JPEG,1
Mini/n04258138/n04258138_18724.JPEG,1
Mini/n04258138/n04258138_5977.JPEG,1
Mini/n04258138/n04258138_1818.JPEG,1
Mini/n04258138/n04258138_2062.JPEG,1
Mini/n04258138/n04258138_16085.JPEG,1
Mini/n04258138/n04258138_14834.JPEG,1
Mini/n04258138/n04258138_6270.JPEG,1
Mini/n04258138/n04258138_413.JPEG,1
Mini/n04258138/n04258138_7526.JPEG,1
Mini/n04258138/n04258138_3745.JPEG,1
Mini/n04258138/n04258138_1258.JPEG,1
Mini/n04258138/n04258138_3578.JPEG,1
Mini/n04258138/n04258138_8286.JPEG,1
Mini/n04258138/n04258138_18345.JPEG,1
Mini/n04258138/n04258138_914.JPEG,1
Mini/n04258138/n04258138_6276.JPEG,1
Mini/n04258138/n04258138_3042.JPEG,1
Mini/n04258138/n04258138_5821.JPEG,1
Mini/n04258138/n04258138_547.JPEG,1
Mini/n04258138/n04258138_17615.JPEG,1
Mini/n04258138/n04258138_6686.JPEG,1
Mini/n04258138/n04258138_4622.JPEG,1
Mini/n04258138/n04258138_2494.JPEG,1
Mini/n04258138/n04258138_3008.JPEG,1
Mini/n04258138/n04258138_12877.JPEG,1
Mini/n04258138/n04258138_3407.JPEG,1
Mini/n04258138/n04258138_6698.JPEG,1
Mini/n04258138/n04258138_4811.JPEG,1
Mini/n04258138/n04258138_15088.JPEG,1
Mini/n04258138/n04258138_5131.JPEG,1
Mini/n04258138/n04258138_15574.JPEG,1
Mini/n04258138/n04258138_17727.JPEG,1
Mini/n04258138/n04258138_14139.JPEG,1
Mini/n04258138/n04258138_5819.JPEG,1
Mini/n04258138/n04258138_1679.JPEG,1
Mini/n04258138/n04258138_1832.JPEG,1
Mini/n04258138/n04258138_11444.JPEG,1
Mini/n04258138/n04258138_2398.JPEG,1
Mini/n04258138/n04258138_9197.JPEG,1
Mini/n04258138/n04258138_1026.JPEG,1
Mini/n04258138/n04258138_7580.JPEG,1
Mini/n04258138/n04258138_7329.JPEG,1
Mini/n04258138/n04258138_15762.JPEG,1
Mini/n04258138/n04258138_5817.JPEG,1
Mini/n04258138/n04258138_3855.JPEG,1
Mini/n04258138/n04258138_1763.JPEG,1
Mini/n04258138/n04258138_19599.JPEG,1
Mini/n04258138/n04258138_6354.JPEG,1
Mini/n04258138/n04258138_19738.JPEG,1
Mini/n04258138/n04258138_6471.JPEG,1
Mini/n04258138/n04258138_1428.JPEG,1
Mini/n04258138/n04258138_10720.JPEG,1
Mini/n04258138/n04258138_18289.JPEG,1
Mini/n04258138/n04258138_3736.JPEG,1
Mini/n04258138/n04258138_1866.JPEG,1
Mini/n04258138/n04258138_7984.JPEG,1
Mini/n04258138/n04258138_4647.JPEG,1
Mini/n04258138/n04258138_6815.JPEG,1
Mini/n04258138/n04258138_17872.JPEG,1
Mini/n04258138/n04258138_79.JPEG,1
Mini/n04258138/n04258138_17563.JPEG,1
Mini/n04258138/n04258138_9978.JPEG,1
Mini/n04258138/n04258138_16899.JPEG,1
Mini/n04258138/n04258138_5352.JPEG,1
Mini/n04258138/n04258138_1661.JPEG,1
Mini/n04258138/n04258138_824.JPEG,1
Mini/n04258138/n04258138_6868.JPEG,1
Mini/n04258138/n04258138_6798.JPEG,1
Mini/n04258138/n04258138_686.JPEG,1
Mini/n04258138/n04258138_1884.JPEG,1
Mini/n04258138/n04258138_4606.JPEG,1
Mini/n04258138/n04258138_3497.JPEG,1
Mini/n04258138/n04258138_8683.JPEG,1
Mini/n04258138/n04258138_9309.JPEG,1
Mini/n04258138/n04258138_968.JPEG,1
Mini/n04258138/n04258138_4878.JPEG,1
Mini/n04258138/n04258138_8071.JPEG,1
Mini/n04258138/n04258138_582.JPEG,1
Mini/n04258138/n04258138_5834.JPEG,1
